week,matchup,sgo_player_id,player_name_norm,stat,line,over_odds,under_odds,actual,is_close_line
5,NYG@NO,CHRIS_OLAVE_1_NFL,chris olave,receiving_yards,55.5,+150,-200,59,True
5,NYG@NO,JUWAN_JOHNSON_1_NFL,juwan johnson,receiving_yards,20.5,+280,-375,17,True
5,NYG@NO,THEO_JOHNSON_1_NFL,theo johnson,receiving_yards,17.5,+148,-198,33,True
5,NYG@NO,WANDALE_ROBINSON_1_NFL,wandale robinson,receiving_yards,38.5,-114,-114,30,True
5,NYG@NO,KENDRE_MILLER_1_NFL,kendre miller,rushing_yards,20.5,-105,-125,41,True
5,NYG@NO,RASHID_SHAHEED_1_NFL,rashid shaheed,receiving_yards,106.5,+140,-188,114,True
5,NYG@NO,BRANDIN_COOKS_1_NFL,brandin cooks,receiving_yards,10.5,+450,-750,5,True
5,NYG@NO,DARIUS_SLAYTON_1_NFL,darius slayton,receiving_yards,35.5,-110,-120,31,True
5,NYG@NO,DEVIN_SINGLETARY_1_NFL,devin singletary,rushing_yards,18.5,-112,-118,20,True
5,NYG@NO,JALIN_HYATT_1_NFL,jalin hyatt,receiving_yards,9.5,-112,-118,0,True
5,NYG@NO,TAYSOM_HILL_1_NFL,taysom hill,rushing_yards,9.5,-122,+100,-1,True
5,HOU@BAL,CJ_STROUD_1_NFL,cj stroud,passing_yards,210.5,-114,-114,244,True
5,HOU@BAL,DERRICK_HENRY_1_NFL,derrick henry,rushing_yards,25.5,-130,+100,33,True
5,HOU@BAL,DALTON_SCHULTZ_1_NFL,dalton schultz,receiving_yards,60.5,+120,-160,60,True
5,HOU@BAL,NICO_COLLINS_1_NFL,nico collins,receiving_yards,40.5,-130,+100,52,True
5,HOU@BAL,ZAY_FLOWERS_1_NFL,zay flowers,receiving_yards,47.5,+100,+100,72,True
5,HOU@BAL,CHRISTIAN_KIRK_1_NFL,christian kirk,receiving_yards,20.5,+175,-240,64,True
5,HOU@BAL,MARK_ANDREWS_1_NFL,mark andrews,receiving_yards,26.5,+100,+100,22,True
5,HOU@BAL,ISAIAH_LIKELY_1_NFL,isaiah likely,receiving_yards,12.5,-108,-122,12,True
5,HOU@BAL,JUSTICE_HILL_1_NFL,justice hill,receiving_yards,15.5,-110,-105,9,True
5,HOU@BAL,RASHOD_BATEMAN_1_NFL,rashod bateman,receiving_yards,10.5,+150,-200,0,True
5,HOU@BAL,COOPER_RUSH_1_NFL,cooper rush,passing_yards,179.5,+100,+100,179,True
5,HOU@BAL,NICK_CHUBB_1_NFL,nick chubb,rushing_yards,75.5,-110,-120,61,True
5,HOU@BAL,XAVIER_HUTCHINSON_1_NFL,xavier hutchinson,receiving_yards,14.5,+100,+100,18,True
5,HOU@BAL,DEANDRE_HOPKINS_1_NFL,deandre hopkins,receiving_yards,8.5,+100,+100,46,True
5,HOU@BAL,LAMAR_JACKSON_1_NFL,lamar jackson,passing_yards,178.5,-123,+106,0,True
5,HOU@BAL,JAYDEN_HIGGINS_1_NFL,jayden higgins,receiving_yards,7.5,+100,+100,32,True
5,DEN@PHI,JALEN_HURTS_1_NFL,jalen hurts,passing_yards,275.5,-120,-110,280,True
5,DEN@PHI,SAQUON_BARKLEY_1_NFL,saquon barkley,rushing_yards,84.5,+100,+100,30,True
5,DEN@PHI,AJ_BROWN_1_NFL,aj brown,receiving_yards,59.5,-114,-114,43,True
5,DEN@PHI,DALLAS_GOEDERT_1_NFL,dallas goedert,receiving_yards,32.5,-118,-110,19,True
5,DEN@PHI,DEVONTA_SMITH_1_NFL,devonta smith,receiving_yards,47.5,-118,-110,114,True
5,DEN@PHI,BO_NIX_1_NFL,bo nix,passing_yards,213.5,-114,-114,242,True
5,DEN@PHI,COURTLAND_SUTTON_1_NFL,courtland sutton,receiving_yards,57.5,+100,+100,99,True
5,DEN@PHI,EVAN_ENGRAM_1_NFL,evan engram,receiving_yards,22.5,+100,+100,33,True
5,DEN@PHI,TROY_FRANKLIN_1_NFL,troy franklin,receiving_yards,35.5,+106,-142,35,True
5,DEN@PHI,JK_DOBBINS_1_NFL,jk dobbins,rushing_yards,51.5,+100,+100,79,True
5,DEN@PHI,RJ_HARVEY_1_NFL,rj harvey,rushing_yards,15.5,+130,-170,12,True
5,DEN@PHI,JAHAN_DOTSON_1_NFL,jahan dotson,receiving_yards,8.5,-111,-116,24,True
5,DEN@PHI,MARVIN_MIMS_JR_1_NFL,marvin mims,receiving_yards,27.5,-118,-110,10,True
5,DEN@PHI,ADAM_TRAUTMAN_1_NFL,adam trautman,receiving_yards,5.5,+100,+100,11,True
5,MIA@CAR,BRYCE_YOUNG_1_NFL,bryce young,passing_yards,212.5,-114,-114,198,True
5,MIA@CAR,CHUBA_HUBBARD_1_NFL,chuba hubbard,rushing_yards,54.5,-107,+100,0,True
5,MIA@CAR,TETAIROA_MCMILLAN_1_NFL,tetairoa mcmillan,receiving_yards,63.5,+100,+100,73,True
5,MIA@CAR,TUA_TAGOVAILOA_1_NFL,tua tagovailoa,passing_yards,217.5,-114,-114,256,True
5,MIA@CAR,DEVON_ACHANE_1_NFL,devon achane,rushing_yards,67.5,-114,-114,16,True
5,MIA@CAR,JAYLEN_WADDLE_1_NFL,jaylen waddle,receiving_yards,62.5,+100,+100,110,True
5,MIA@CAR,DARREN_WALLER_1_NFL,darren waller,receiving_yards,32.5,+100,+100,78,True
5,MIA@CAR,JULIAN_HILL_1_NFL,julian hill,receiving_yards,0.5,+100,+100,22,True
5,MIA@CAR,MALIK_WASHINGTON_1_NFL,malik washington,receiving_yards,10.5,+400,-630,0,True
5,MIA@CAR,NICK_WESTBROOKIKHINE_1_NFL,nick westbrookikhine,receiving_yards,19.5,+100,+100,0,True
5,MIA@CAR,OLLIE_GORDON_1_NFL,ollie gordon,rushing_yards,24.5,-114,-114,-2,True
5,MIA@CAR,TOMMY_TREMBLE_1_NFL,tommy tremble,receiving_yards,27.5,+100,+100,7,True
5,MIA@CAR,HUNTER_RENFROW_1_NFL,hunter renfrow,receiving_yards,10.5,+175,-240,7,True
5,MIA@CAR,XAVIER_LEGETTE_1_NFL,xavier legette,receiving_yards,10.5,+145,-190,31,True
5,MIA@CAR,RICO_DOWDLE_1_NFL,rico dowdle,receiving_yards,14.5,+100,+100,28,True
5,MIA@CAR,TREVOR_ETIENNE_1_NFL,trevor etienne,rushing_yards,21.5,-114,-114,22,True
5,MIA@CAR,BRYCEN_TREMAYNE_1_NFL,brycen tremayne,receiving_yards,13.5,+100,+100,9,True
5,MIA@CAR,MITCHELL_EVANS_1_NFL,mitchell evans,receiving_yards,7.5,+100,+100,4,True
5,DAL@NYJ,DAK_PRESCOTT_1_NFL,dak prescott,passing_yards,235.5,-115,-115,237,True
5,DAL@NYJ,JAVONTE_WILLIAMS_1_NFL,javonte williams,rushing_yards,66.5,-117,-114,132,True
5,DAL@NYJ,GEORGE_PICKENS_1_NFL,george pickens,receiving_yards,68.5,-114,-117,57,True
5,DAL@NYJ,JAKE_FERGUSON_1_NFL,jake ferguson,receiving_yards,48.5,-118,-113,49,True
5,DAL@NYJ,JUSTIN_FIELDS_1_NFL,justin fields,passing_yards,183.5,-117,-114,283,True
5,DAL@NYJ,BREECE_HALL_1_NFL,breece hall,rushing_yards,71.5,-113,-118,113,True
5,DAL@NYJ,MASON_TAYLOR_1_NFL,mason taylor,receiving_yards,28.5,-117,-114,67,True
5,DAL@NYJ,GARRETT_WILSON_1_NFL,garrett wilson,receiving_yards,62.5,-115,-114,71,True
5,DAL@NYJ,JALEN_TOLBERT_1_NFL,jalen tolbert,receiving_yards,36.5,-117,-114,0,True
5,DAL@NYJ,JOSH_REYNOLDS_1_NFL,josh reynolds,receiving_yards,15.5,-112,-120,29,True
5,DAL@NYJ,ISAIAH_DAVIS_1_NFL,isaiah davis,receiving_yards,8.5,+100,+100,27,True
5,DAL@NYJ,LUKE_SCHOONMAKER_1_NFL,luke schoonmaker,receiving_yards,7.5,+100,+100,3,True
5,DAL@NYJ,RYAN_FLOURNOY_1_NFL,ryan flournoy,receiving_yards,16.5,-120,-110,114,True
5,DAL@NYJ,JAYDON_BLUE_1_NFL,jaydon blue,rushing_yards,12.5,+100,+100,7,True
5,LV@IND,DANIEL_JONES_1_NFL,daniel jones,passing_yards,232.5,-114,-114,212,True
5,LV@IND,GENO_SMITH_1_NFL,geno smith,passing_yards,230.5,+100,+100,228,True
5,LV@IND,ASHTON_JEANTY_1_NFL,ashton jeanty,rushing_yards,70.5,-125,-105,67,True
5,LV@IND,JONATHAN_TAYLOR_1_NFL,jonathan taylor,rushing_yards,90.5,+100,+100,66,True
5,LV@IND,TYLER_WARREN_1_NFL,tyler warren,rushing_yards,0.5,+100,+100,0,True
5,LV@IND,BROCK_BOWERS_1_NFL,brock bowers,receiving_yards,47.5,-114,-114,0,True
5,LV@IND,JAKOBI_MEYERS_1_NFL,jakobi meyers,receiving_yards,30.5,-125,-105,32,True
5,LV@IND,MICHAEL_PITTMAN_1_NFL,michael pittman,receiving_yards,56.5,+100,+100,39,True
5,LV@IND,DONTE_THORNTON_1_NFL,donte thornton,receiving_yards,28.5,+100,-107,0,True
5,LV@IND,TRE_TUCKER_1_NFL,tre tucker,receiving_yards,51.5,-112,-115,62,True
5,LV@IND,ALEC_PIERCE_1_NFL,alec pierce,receiving_yards,34.5,-120,-115,0,True
5,LV@IND,JOSH_DOWNS_1_NFL,josh downs,receiving_yards,54.5,+130,-174,54,True
5,LV@IND,ADONAI_MITCHELL_1_NFL,adonai mitchell,receiving_yards,15.5,+110,-145,0,True
5,LV@IND,MICHAEL_MAYER_1_NFL,michael mayer,receiving_yards,24.5,+135,,0,True
5,LV@IND,RAHEEM_MOSTERT_1_NFL,raheem mostert,rushing_yards,5.5,+115,-150,22,True
5,LV@IND,IAN_THOMAS_1_NFL,ian thomas,receiving_yards,10.5,+105,-140,20,True
5,LV@IND,ASHTON_DULIN_1_NFL,ashton dulin,receiving_yards,10.5,+100,+100,55,True
5,TEN@ARI,CAMERON_WARD_1_NFL,cameron ward,passing_yards,127.5,-118,-118,265,True
5,TEN@ARI,KYLER_MURRAY_1_NFL,kyler murray,passing_yards,220.5,-114,-114,220,True
5,TEN@ARI,TREY_BENSON_1_NFL,trey benson,rushing_yards,62.5,+100,+100,0,True
5,TEN@ARI,MARVIN_HARRISON_JR_1_NFL,marvin harrison,receiving_yards,53.5,-117,-114,98,True
5,TEN@ARI,TREY_MCBRIDE_1_NFL,trey mcbride,receiving_yards,60.5,-117,-113,41,True
5,TEN@ARI,CHIGOZIEM_OKONOKWO_1_NFL,chigoziem okonokwo,receiving_yards,25.5,-102,-135,48,True
5,TEN@ARI,CALVIN_RIDLEY_1_NFL,calvin ridley,receiving_yards,29.5,-115,-114,131,True
5,TEN@ARI,TONY_POLLARD_1_NFL,tony pollard,receiving_yards,9.5,-109,-122,11,True
5,TEN@ARI,MICHAEL_CARTER_1_NFL,michael carter,rushing_yards,44.5,-117,-114,51,True
5,TEN@ARI,ELIC_AYOMANOR_1_NFL,elic ayomanor,receiving_yards,37.5,-113,-118,18,True
5,TEN@ARI,CHIMERE_DIKE_1_NFL,chimere dike,receiving_yards,17.5,+160,-210,17,True
5,TEN@ARI,MACK_WILSON_1_NFL,mack wilson,receiving_yards,25.5,-117,-113,16,True
5,TEN@ARI,EMARI_DEMERCADO_1_NFL,emari demercado,receiving_yards,12.5,-114,-114,0,True
5,TEN@ARI,GREG_DORTCH_1_NFL,greg dortch,receiving_yards,7.5,-117,-114,12,True
5,TEN@ARI,TYJAE_SPEARS_1_NFL,tyjae spears,rushing_yards,17.5,-112,-120,14,True
5,TEN@ARI,TYLER_LOCKETT_1_NFL,tyler lockett,receiving_yards,14.5,-112,-120,6,True
5,TEN@ARI,GUNNAR_HELM_1_NFL,gunnar helm,receiving_yards,13.5,-112,-120,34,True
5,TEN@ARI,ZAY_JONES_1_NFL,zay jones,receiving_yards,10.5,-113,-117,8,True
5,TB@SEA,BAKER_MAYFIELD_1_NFL,baker mayfield,passing_yards,224.5,-114,-114,379,True
5,TB@SEA,SAM_DARNOLD_1_NFL,sam darnold,passing_yards,227.5,-114,-114,341,True
5,TB@SEA,BUCKY_IRVING_1_NFL,bucky irving,rushing_yards,67.5,+100,+100,0,True
5,TB@SEA,KENNETH_WALKER_III_1_NFL,kenneth walker,rushing_yards,49.5,-122,-106,86,True
5,TB@SEA,COOPER_KUPP_1_NFL,cooper kupp,receiving_yards,39.5,-114,-114,59,True
5,TB@SEA,EMEKA_EGBUKA_1_NFL,emeka egbuka,receiving_yards,61.5,-116,-111,163,True
5,TB@SEA,JAXON_SMITHNJIGBA_1_NFL,jaxon smithnjigba,receiving_yards,82.5,-120,-108,132,True
5,TB@SEA,CADE_OTTON_1_NFL,cade otton,receiving_yards,22.5,-114,-114,81,True
5,TB@SEA,CHRIS_GODWIN_1_NFL,chris godwin,receiving_yards,53.5,-114,-114,26,True
5,TB@SEA,AJ_BARNER_1_NFL,aj barner,receiving_yards,18.5,-115,-112,53,True
5,TB@SEA,TORY_HORTON_1_NFL,tory horton,receiving_yards,20.5,-108,-111,39,True
5,TB@SEA,RACHAAD_WHITE_1_NFL,rachaad white,receiving_yards,30.5,+105,-140,30,True
5,TB@SEA,ZACH_CHARBONNET_1_NFL,zach charbonnet,rushing_yards,40.5,+104,-137,36,True
5,TB@SEA,ELIJAH_ARROYO_1_NFL,elijah arroyo,receiving_yards,19.5,-110,-118,10,True
5,TB@SEA,SEAN_TUCKER_1_NFL,sean tucker,receiving_yards,2.5,+100,-112,-4,True
5,TB@SEA,STERLING_SHEPARD_1_NFL,sterling shepard,receiving_yards,23.5,-114,-114,24,True
5,WAS@LAC,JUSTIN_HERBERT_1_NFL,justin herbert,passing_yards,209.5,-114,-114,166,True
5,WAS@LAC,OMARION_HAMPTON_1_NFL,omarion hampton,rushing_yards,49.5,-119,-112,44,True
5,WAS@LAC,KEENAN_ALLEN_1_NFL,keenan allen,receiving_yards,59.5,-110,-120,58,True
5,WAS@LAC,LADD_MCCONKEY_1_NFL,ladd mcconkey,receiving_yards,39.5,-114,-114,39,True
5,WAS@LAC,QUENTIN_JOHNSTON_1_NFL,quentin johnston,receiving_yards,40.5,+100,-130,40,True
5,WAS@LAC,ZACH_ERTZ_1_NFL,zach ertz,receiving_yards,10.5,+300,-425,0,True
5,WAS@LAC,JAYDEN_DANIELS_1_NFL,jayden daniels,passing_yards,220.5,-140,+105,231,True
5,WAS@LAC,CHRIS_RODRIGUEZ_JR_1_NFL,chris rodriguez,rushing_yards,10.5,-140,+105,7,True
5,WAS@LAC,DEEBO_SAMUEL_1_NFL,deebo samuel,receiving_yards,80.5,+100,-130,96,True
5,WAS@LAC,CHRIS_MOORE_1_NFL,chris moore,receiving_yards,10.5,+500,-900,0,True
5,WAS@LAC,JAYLIN_LANE_1_NFL,jaylin lane,receiving_yards,20.5,+350,-550,16,True
5,WAS@LAC,LUKE_MCCAFFREY_1_NFL,luke mccaffrey,receiving_yards,50.5,+300,-425,50,True
5,WAS@LAC,ORONDE_GADSDEN_II_1_NFL,oronde gadsden,receiving_yards,10.5,+310,-450,14,True
5,WAS@LAC,JEREMY_MCNICHOLS_1_NFL,jeremy mcnichols,receiving_yards,10.5,+1000,-2000,12,True
5,DET@CIN,JARED_GOFF_1_NFL,jared goff,passing_yards,240.5,-140,+105,258,True
5,DET@CIN,DAVID_MONTGOMERY_1_NFL,david montgomery,rushing_yards,55.5,-150,+115,65,True
5,DET@CIN,JAHMYR_GIBBS_1_NFL,jahmyr gibbs,rushing_yards,60.5,-131,-101,54,True
5,DET@CIN,AMONRA_ST_BROWN_1_NFL,amonra st brown,receiving_yards,75.5,+110,-145,100,True
5,DET@CIN,JAMESON_WILLIAMS_1_NFL,jameson williams,receiving_yards,10.5,+110,-145,9,True
5,DET@CIN,SAM_LAPORTA_1_NFL,sam laporta,receiving_yards,95.5,+105,-140,92,True
5,DET@CIN,JAMARR_CHASE_1_NFL,jamarr chase,receiving_yards,50.5,+100,-130,110,True
5,DET@CIN,TEE_HIGGINS_1_NFL,tee higgins,receiving_yards,12.5,-114,-114,22,True
5,DET@CIN,CHASE_BROWN_1_NFL,chase brown,rushing_yards,30.5,+111,-148,27,True
5,DET@CIN,JAKE_BROWNING_1_NFL,jake browning,passing_yards,196.5,-115,-115,251,True
5,DET@CIN,NOAH_FANT_1_NFL,noah fant,receiving_yards,10.5,+110,-145,0,True
5,DET@CIN,ANDREI_IOSIVAS_1_NFL,andrei iosivas,receiving_yards,37.5,+108,-144,82,True
5,DET@CIN,MIKE_GESICKI_1_NFL,mike gesicki,receiving_yards,10.5,+135,-175,15,True
5,DET@CIN,ISAAC_TESLAA_1_NFL,isaac teslaa,receiving_yards,6.5,-114,-114,12,True
5,DET@CIN,KALIF_RAYMOND_1_NFL,kalif raymond,receiving_yards,10.5,+125,-165,0,True
5,DET@CIN,SAMAJE_PERINE_1_NFL,samaje perine,receiving_yards,3.5,+100,+100,2,True
5,NE@BUF,DRAKE_MAYE_1_NFL,drake maye,passing_yards,277.5,-117,-112,273,True
5,NE@BUF,JOSH_ALLEN_1_NFL,josh allen,passing_yards,261.5,-117,-112,253,True
5,NE@BUF,JAMES_COOK_1_NFL,james cook,rushing_yards,50.5,-120,-110,49,True
5,NE@BUF,DALTON_KINCAID_1_NFL,dalton kincaid,receiving_yards,115.5,-125,-105,108,True
5,NE@BUF,HUNTER_HENRY_1_NFL,hunter henry,receiving_yards,50.5,+150,-200,46,True
5,NE@BUF,KEON_COLEMAN_1_NFL,keon coleman,receiving_yards,10.5,-115,-115,23,True
5,NE@BUF,STEFON_DIGGS_1_NFL,stefon diggs,receiving_yards,143.5,-112,-117,146,True
5,NE@BUF,RHAMONDRE_STEVENSON_1_NFL,rhamondre stevenson,rushing_yards,10.5,-170,+130,14,True
5,NE@BUF,KHALIL_SHAKIR_1_NFL,khalil shakir,receiving_yards,40.5,-105,-125,45,True
5,NE@BUF,AUSTIN_HOOPER_1_NFL,austin hooper,receiving_yards,10.5,+700,-1300,0,True
5,NE@BUF,KAYSHON_BOUTTE_1_NFL,kayshon boutte,receiving_yards,25.5,+220,-300,43,True
5,NE@BUF,TREVEYON_HENDERSON_1_NFL,treveyon henderson,rushing_yards,29.5,-105,-125,24,True
5,NE@BUF,DAWSON_KNOX_1_NFL,dawson knox,receiving_yards,15.5,+220,-300,15,True
5,NE@BUF,DEMARIO_DOUGLAS_1_NFL,demario douglas,receiving_yards,10.5,+210,-285,17,True
5,NE@BUF,JOSH_PALMER_1_NFL,josh palmer,receiving_yards,25.5,+200,-275,36,True
5,NE@BUF,MACK_HOLLINS_1_NFL,mack hollins,receiving_yards,10.5,+550,-1000,0,True
5,NE@BUF,CURTIS_SAMUEL_1_NFL,curtis samuel,receiving_yards,26.5,+180,-250,26,True
5,NE@BUF,RAY_DAVIS_1_NFL,ray davis,rushing_yards,2.5,-112,-118,1,True
5,NE@BUF,TY_JOHNSON_1_NFL,ty johnson,rushing_yards,10.5,+110,-145,10,True
5,NE@BUF,ANTONIO_GIBSON_1_NFL,antonio gibson,rushing_yards,30.5,-120,-115,21,True
6,PHI@NYG,JALEN_HURTS_1_NFL,jalen hurts,passing_yards,285.5,-115,-115,283,True
6,PHI@NYG,JAXSON_DART_1_NFL,jaxson dart,passing_yards,220.5,-125,-105,195,True
6,PHI@NYG,SAQUON_BARKLEY_1_NFL,saquon barkley,rushing_yards,58.5,+115,-165,58,True
6,PHI@NYG,AJ_BROWN_1_NFL,aj brown,receiving_yards,90.5,-110,-120,80,True
6,PHI@NYG,DALLAS_GOEDERT_1_NFL,dallas goedert,receiving_yards,85.5,+105,-140,110,True
6,PHI@NYG,DEVONTA_SMITH_1_NFL,devonta smith,receiving_yards,58.5,-125,-115,49,True
6,PHI@NYG,WANDALE_ROBINSON_1_NFL,wandale robinson,receiving_yards,90.5,-105,-125,84,True
6,PHI@NYG,THEO_JOHNSON_1_NFL,theo johnson,receiving_yards,30.5,+145,-190,27,True
6,PHI@NYG,JAHAN_DOTSON_1_NFL,jahan dotson,receiving_yards,17.5,+245,-361,17,True
6,PHI@NYG,BEAUX_COLLINS_1_NFL,beaux collins,receiving_yards,10.5,+190,-260,0,True
6,PHI@NYG,TYRONE_TRACY_1_NFL,tyrone tracy,rushing_yards,7.5,-137,-137,6,True
6,PHI@NYG,DANIEL_BELLINGER_1_NFL,daniel bellinger,receiving_yards,10.5,+150,-200,0,True
6,PHI@NYG,JALIN_HYATT_1_NFL,jalin hyatt,receiving_yards,15.5,+210,-285,17,True
6,PHI@NYG,GRANT_CALCATERRA_1_NFL,grant calcaterra,receiving_yards,0.5,+100,+100,0,True
6,PHI@NYG,AJ_DILLON_1_NFL,aj dillon,rushing_yards,10.5,+125,-165,2,True
6,PHI@NYG,LILJORDAN_HUMPHREY_1_NFL,liljordan humphrey,receiving_yards,55.5,-137,-137,55,True
6,DEN@NYJ,BO_NIX_1_NFL,bo nix,passing_yards,180.5,-115,-115,174,True
6,DEN@NYJ,JUSTIN_FIELDS_1_NFL,justin fields,passing_yards,63.5,-108,-112,45,True
6,DEN@NYJ,BREECE_HALL_1_NFL,breece hall,rushing_yards,60.5,-124,-111,59,True
6,DEN@NYJ,JK_DOBBINS_1_NFL,jk dobbins,rushing_yards,40.5,+117,-152,40,True
6,DEN@NYJ,COURTLAND_SUTTON_1_NFL,courtland sutton,receiving_yards,17.5,+325,-500,17,True
6,DEN@NYJ,GARRETT_WILSON_1_NFL,garrett wilson,receiving_yards,10.5,-130,-110,13,True
6,DEN@NYJ,MASON_TAYLOR_1_NFL,mason taylor,receiving_yards,10.5,+150,-225,2,True
6,DEN@NYJ,TROY_FRANKLIN_1_NFL,troy franklin,receiving_yards,19.5,+260,-430,19,True
6,DEN@NYJ,RJ_HARVEY_1_NFL,rj harvey,rushing_yards,5.5,-175,+120,4,True
6,DEN@NYJ,EVAN_ENGRAM_1_NFL,evan engram,receiving_yards,42.5,+208,-304,42,True
6,DEN@NYJ,MARVIN_MIMS_JR_1_NFL,marvin mims,receiving_yards,10.5,+150,-225,30,True
6,DEN@NYJ,JOSH_REYNOLDS_1_NFL,josh reynolds,receiving_yards,25.5,+262,-412,25,True
6,DEN@NYJ,JEREMY_RUCKERT_1_NFL,jeremy ruckert,receiving_yards,10.5,+165,-255,0,True
6,DEN@NYJ,ADAM_TRAUTMAN_1_NFL,adam trautman,receiving_yards,10.5,+130,-195,0,True
6,DEN@NYJ,ISAIAH_DAVIS_1_NFL,isaiah davis,receiving_yards,10.5,+140,-210,-1,True
6,ARI@IND,DANIEL_JONES_1_NFL,daniel jones,passing_yards,225.5,-105,-125,212,True
6,ARI@IND,KYLER_MURRAY_1_NFL,kyler murray,passing_yards,216.5,-115,-113,0,True
6,ARI@IND,MICHAEL_CARTER_1_NFL,michael carter,rushing_yards,37.5,-108,-122,34,True
6,ARI@IND,MARVIN_HARRISON_JR_1_NFL,marvin harrison,receiving_yards,50.5,-125,-115,32,True
6,ARI@IND,MICHAEL_PITTMAN_1_NFL,michael pittman,receiving_yards,20.5,+104,-165,20,True
6,ARI@IND,TREY_MCBRIDE_1_NFL,trey mcbride,receiving_yards,76.5,-120,-110,72,True
6,ARI@IND,TYLER_WARREN_1_NFL,tyler warren,receiving_yards,70.5,-125,-115,63,True
6,ARI@IND,JONATHAN_TAYLOR_1_NFL,jonathan taylor,receiving_yards,14.5,+148,-200,14,True
6,ARI@IND,JOSH_DOWNS_1_NFL,josh downs,receiving_yards,40.5,-105,-135,42,True
6,ARI@IND,MACK_WILSON_1_NFL,mack wilson,receiving_yards,14.5,+150,-198,44,True
6,ARI@IND,ALEC_PIERCE_1_NFL,alec pierce,receiving_yards,50.5,+120,-175,48,True
6,ARI@IND,EMARI_DEMERCADO_1_NFL,emari demercado,receiving_yards,7.5,-107,-111,0,True
6,ARI@IND,JACOBY_BRISSETT_1_NFL,jacoby brissett,passing_yards,300.5,-125,-105,320,True
6,ARI@IND,ZONOVAN_KNIGHT_1_NFL,zonovan knight,rushing_yards,40.5,-120,-115,34,True
6,ARI@IND,GREG_DORTCH_1_NFL,greg dortch,receiving_yards,5.5,-120,-115,9,True
6,ARI@IND,ZAY_JONES_1_NFL,zay jones,receiving_yards,8.5,-104,-105,79,True
6,ARI@IND,ELIJAH_HIGGINS_1_NFL,elijah higgins,receiving_yards,13.5,-115,-115,34,True
6,NE@NO,DRAKE_MAYE_1_NFL,drake maye,passing_yards,234.5,-114,-114,261,True
6,NE@NO,SPENCER_RATTLER_1_NFL,spencer rattler,passing_yards,212.5,-114,-114,227,True
6,NE@NO,ALVIN_KAMARA_1_NFL,alvin kamara,receiving_yards,18.5,-116,-111,45,True
6,NE@NO,CHRIS_OLAVE_1_NFL,chris olave,receiving_yards,54.5,-125,-103,98,True
6,NE@NO,HUNTER_HENRY_1_NFL,hunter henry,receiving_yards,42.5,-114,-114,27,True
6,NE@NO,RASHID_SHAHEED_1_NFL,rashid shaheed,receiving_yards,46.5,-120,-108,28,True
6,NE@NO,STEFON_DIGGS_1_NFL,stefon diggs,receiving_yards,65.5,-114,-114,28,True
6,NE@NO,KAYSHON_BOUTTE_1_NFL,kayshon boutte,receiving_yards,65.5,+161,-233,93,True
6,NE@NO,RHAMONDRE_STEVENSON_1_NFL,rhamondre stevenson,receiving_yards,14.5,-119,-109,0,True
6,NE@NO,TREVEYON_HENDERSON_1_NFL,treveyon henderson,receiving_yards,17.5,-125,-103,9,True
6,NE@NO,AUSTIN_HOOPER_1_NFL,austin hooper,receiving_yards,10.5,-119,-112,5,True
6,NE@NO,KENDRE_MILLER_1_NFL,kendre miller,rushing_yards,31.5,-114,-114,21,True
6,NE@NO,BRANDIN_COOKS_1_NFL,brandin cooks,receiving_yards,15.5,-108,-120,21,True
6,NE@NO,JUWAN_JOHNSON_1_NFL,juwan johnson,receiving_yards,36.5,-114,-114,15,True
6,NE@NO,DEMARIO_DOUGLAS_1_NFL,demario douglas,receiving_yards,71.5,+284,-411,71,True
6,NE@NO,MACK_HOLLINS_1_NFL,mack hollins,receiving_yards,8.5,-114,-114,28,True
6,NE@NO,DEVAUGHN_VELE_1_NFL,devaughn vele,receiving_yards,10.5,+345,-650,0,True
6,NE@NO,TAYSOM_HILL_1_NFL,taysom hill,rushing_yards,14.5,-120,-108,1,True
6,SEA@JAX,SAM_DARNOLD_1_NFL,sam darnold,passing_yards,234.5,-105,-140,295,True
6,SEA@JAX,KENNETH_WALKER_III_1_NFL,kenneth walker,rushing_yards,36.5,-115,-115,34,True
6,SEA@JAX,COOPER_KUPP_1_NFL,cooper kupp,receiving_yards,40.5,+120,-175,40,True
6,SEA@JAX,JAXON_SMITHNJIGBA_1_NFL,jaxon smithnjigba,receiving_yards,162.5,+278,-427,162,True
6,SEA@JAX,TREVOR_LAWRENCE_1_NFL,trevor lawrence,passing_yards,291.5,-115,-110,258,True
6,SEA@JAX,BRIAN_THOMAS_1_NFL,brian thomas,receiving_yards,97.5,-115,-115,90,True
6,SEA@JAX,TRAVIS_ETIENNE_JR_1_NFL,travis etienne,receiving_yards,28.5,+125,-170,28,True
6,SEA@JAX,TRAVIS_HUNTER_1_NFL,travis hunter,receiving_yards,16.5,-105,-125,15,True
6,SEA@JAX,AJ_BARNER_1_NFL,aj barner,receiving_yards,10.5,+266,-444,71,True
6,SEA@JAX,TORY_HORTON_1_NFL,tory horton,receiving_yards,0.5,+630,-1830,0,True
6,SEA@JAX,HUNTER_LONG_1_NFL,hunter long,receiving_yards,19.5,+181,-170,19,True
6,SEA@JAX,DYAMI_BROWN_1_NFL,dyami brown,receiving_yards,13.5,+177,-240,13,True
6,SEA@JAX,ELIJAH_ARROYO_1_NFL,elijah arroyo,receiving_yards,6.5,+725,-2720,6,True
