wr_id,player_name,team,season,week,receiving_yards,receptions,targets,offense_pct,opponent,opponent_pass_defense_rank,wr_rec_yards_last5,wr_receptions_last5,wr_targets_last5,target_share_last5,wr_injury_status,is_dome,rest_advantage,spread_line,total_line
00-0036322,Justin Jefferson,MIN,2022,3,14.0,3,6,1.0,DET,28.0,116.0,7.5,11.5,0.30666666666666664,0,1,-1,6.5,52.0
00-0036345,K.J. Osborn,MIN,2022,3,73.0,5,8,0.75,DET,28.0,19.5,2.5,3.0,0.08,0,1,-1,6.5,52.0
00-0031547,DeVante Parker,NE,2022,3,156.0,5,10,0.97,BAL,32.0,4.5,0.5,2.0,0.0625,0,0,0,-2.5,45.5
00-0031549,Nelson Agholor,NE,2022,3,41.0,2,3,0.76,BAL,32.0,,,,,0,0,0,-2.5,45.5
00-0035406,Lil'Jordan Humphrey,NE,2022,3,0.0,0,1,0.82,BAL,32.0,,,,,0,0,0,-2.5,45.5
00-0032765,Michael Thomas,NO,2022,3,49.0,5,5,0.68,CAR,2.0,61.0,5.5,8.5,0.24285714285714285,0,0,0,2.0,41.0
00-0034765,Tre'Quan Smith,NO,2022,3,105.0,4,5,0.61,CAR,2.0,,,,,0,0,0,2.0,41.0
00-0037239,Chris Olave,NO,2022,3,147.0,9,13,0.77,CAR,2.0,60.5,4.0,8.0,0.22857142857142856,0,0,0,2.0,41.0
00-0032385,Sterling Shepard,NYG,2022,3,49.0,5,10,0.81,DAL,8.0,52.5,4.0,7.0,0.2641509433962264,0,0,0,1.0,38.5
00-0034286,Richie James,NYG,2022,3,36.0,4,5,0.74,DAL,8.0,59.0,5.0,6.0,0.11320754716981132,0,0,0,1.0,38.5
00-0035359,David Sills,NYG,2022,3,20.0,2,4,0.63,DAL,8.0,37.0,3.0,4.0,0.07547169811320754,0,0,0,1.0,38.5
00-0033871,Corey Davis,NYJ,2022,3,27.0,2,5,0.87,CIN,10.0,80.0,4.0,7.0,0.14,1,0,0,-6.5,46.0
00-0036980,Elijah Moore,NYJ,2022,3,49.0,4,9,0.94,CIN,10.0,45.0,4.0,6.0,0.12,0,0,0,-6.5,46.0
00-0037740,Garrett Wilson,NYJ,2022,3,60.0,6,11,0.63,CIN,10.0,102.0,8.0,14.0,0.14,0,0,0,-6.5,46.0
00-0035676,A.J. Brown,PHI,2022,3,85.0,5,10,0.8,WAS,21.0,112.0,7.5,10.5,0.35,0,0,-1,6.0,47.0
00-0036912,DeVonta Smith,PHI,2022,3,169.0,8,12,0.89,WAS,21.0,40.0,3.5,5.5,0.18333333333333332,0,0,-1,6.0,47.0
00-0035216,Diontae Johnson,PIT,2022,3,84.0,8,11,0.98,CLE,25.0,56.0,6.5,11.0,0.3188405797101449,0,0,0,-4.5,38.0
00-0036326,Chase Claypool,PIT,2022,3,35.0,3,6,0.93,CLE,25.0,22.0,4.0,6.0,0.17391304347826086,0,0,0,-4.5,38.0
00-0037247,George Pickens,PIT,2022,3,39.0,3,7,0.76,CLE,25.0,13.0,1.0,2.5,0.07246376811594203,0,0,0,-4.5,38.0
00-0032211,Tyler Lockett,SEA,2022,3,76.0,9,11,0.82,ATL,24.0,67.5,6.0,7.5,0.2631578947368421,0,0,0,1.0,43.0
00-0035640,DK Metcalf,SEA,2022,3,64.0,5,12,0.93,ATL,24.0,35.5,5.5,6.5,0.22807017543859648,0,0,0,1.0,43.0
00-0035719,Deebo Samuel,SF,2022,3,73.0,5,8,0.79,DEN,5.0,29.0,3.5,6.5,0.2765957446808511,0,0,0,1.0,44.0
00-0036261,Brandon Aiyuk,SF,2022,3,39.0,3,8,0.89,DEN,5.0,51.5,3.5,5.5,0.23404255319148937,0,0,0,1.0,44.0
00-0032054,Breshad Perriman,TB,2022,3,44.0,3,4,0.72,GB,3.0,45.0,3.0,5.0,0.08333333333333333,1,0,0,1.0,41.5
00-0034411,Russell Gage,TB,2022,3,87.0,12,13,0.8,GB,3.0,28.0,5.0,6.0,0.1,1,0,0,1.0,41.5
00-0035298,Scott Miller,TB,2022,3,4.0,1,5,0.8,GB,3.0,,,,,0,0,0,1.0,41.5
00-0030431,Robert Woods,TEN,2022,3,85.0,4,9,0.72,LV,26.0,26.0,2.5,3.5,0.12962962962962962,0,0,-1,-1.5,45.5
00-0037742,Treylon Burks,TEN,2022,3,13.0,1,2,0.69,LV,26.0,,,,,0,0,-1,-1.5,45.5
00-0033282,Curtis Samuel,WAS,2022,3,48.0,7,10,0.83,PHI,12.0,66.5,7.5,10.0,0.23529411764705882,0,0,1,-6.0,47.0
00-0035659,Terry McLaurin,WAS,2022,3,102.0,6,9,0.88,PHI,12.0,66.5,3.0,6.0,0.1411764705882353,0,0,1,-6.0,47.0
00-0037741,Jahan Dotson,WAS,2022,3,10.0,2,8,0.87,PHI,12.0,49.5,3.5,5.0,0.11764705882352941,0,0,1,-6.0,47.0
00-0035662,Marquise Brown,ARI,2022,4,88.0,6,11,0.93,CAR,11.0,83.66666666666667,8.0,11.333333333333334,0.2463768115942029,1,0,0,-1.0,44.0
00-0036936,Rondale Moore,ARI,2022,4,11.0,3,5,0.86,CAR,11.0,,,,,1,0,0,-1.0,44.0
00-0037238,Drake London,ATL,2022,4,17.0,2,7,0.8,CLE,17.0,71.33333333333333,5.333333333333333,8.333333333333334,0.32894736842105265,0,0,-3,-1.0,48.0
00-0036331,Devin Duvernay,BAL,2022,4,51.0,4,5,0.64,BUF,2.0,,,,,0,0,0,-3.0,50.0
00-0031588,Stefon Diggs,BUF,2022,4,62.0,4,6,0.95,BAL,32.0,114.66666666666667,9.0,11.666666666666666,0.2892561983471074,0,0,0,3.0,50.0
00-0032688,Robbie Chosen,CAR,2022,4,26.0,3,5,0.96,ARI,27.0,49.333333333333336,3.0,5.666666666666667,0.22077922077922077,0,0,0,1.0,44.0
00-0034827,D.J. Moore,CAR,2022,4,50.0,6,11,0.96,ARI,27.0,29.333333333333332,2.3333333333333335,6.0,0.23376623376623376,0,0,0,1.0,44.0
00-0036572,Shi Smith,CAR,2022,4,0.0,0,2,0.75,ARI,27.0,7.0,1.0,4.5,0.11688311688311688,0,0,0,1.0,44.0
00-0034279,Equanimeous St. Brown,CHI,2022,4,9.0,0,2,0.95,NYG,7.0,25.666666666666668,1.3333333333333333,3.0,0.20454545454545456,0,0,1,-3.0,39.0
00-0036309,Darnell Mooney,CHI,2022,4,94.0,4,5,0.85,NYG,7.0,9.0,1.3333333333333333,3.6666666666666665,0.25,0,0,1,-3.0,39.0
00-0033009,Tyler Boyd,CIN,2022,4,47.0,2,5,0.72,MIA,31.0,51.666666666666664,3.3333333333333335,4.666666666666667,0.11382113821138211,0,0,0,4.0,48.5
00-0036410,Tee Higgins,CIN,2022,4,124.0,7,9,0.77,MIA,31.0,82.0,5.5,8.5,0.13821138211382114,0,0,0,4.0,48.5
00-0036900,Ja'Marr Chase,CIN,2022,4,81.0,4,6,0.94,MIA,31.0,70.66666666666667,7.0,11.666666666666666,0.2845528455284553,0,0,0,4.0,48.5
00-0031544,Amari Cooper,CLE,2022,4,9.0,1,4,0.85,ATL,28.0,73.0,6.333333333333333,9.0,0.3068181818181818,0,0,3,1.0,48.0
00-0036233,Donovan Peoples-Jones,CLE,2022,4,71.0,5,9,0.84,ATL,28.0,23.333333333333332,2.3333333333333335,5.0,0.17045454545454544,0,0,3,1.0,48.0
00-0033591,Noah Brown,DAL,2022,4,61.0,3,6,0.79,WAS,30.0,71.0,5.0,7.0,0.2079207920792079,0,1,-1,3.0,40.5
00-0034764,Michael Gallup,DAL,2022,4,24.0,2,3,0.64,WAS,30.0,,,,,0,1,-1,3.0,40.5
00-0036358,CeeDee Lamb,DAL,2022,4,97.0,6,8,0.95,WAS,30.0,63.666666666666664,5.666666666666667,11.333333333333334,0.33663366336633666,0,1,-1,3.0,40.5
00-0034348,Courtland Sutton,DEN,2022,4,52.0,5,7,0.94,LV,25.0,97.0,6.333333333333333,9.333333333333334,0.2857142857142857,0,1,0,-2.5,45.5
00-0036407,Jerry Jeudy,DEN,2022,4,53.0,4,5,0.89,LV,25.0,102.0,4.0,7.0,0.07142857142857142,0,1,0,-2.5,45.5
00-0033943,Josh Reynolds,DET,2022,4,81.0,7,8,0.84,SEA,18.0,54.0,3.3333333333333335,5.333333333333333,0.14814814814814814,1,1,0,3.0,48.5
00-0035544,Tom Kennedy,DET,2022,4,54.0,3,5,0.81,SEA,18.0,,,,,0,1,0,3.0,48.5
00-0034521,Allen Lazard,GB,2022,4,116.0,6,8,0.96,NE,10.0,29.0,3.0,4.5,0.09574468085106383,0,0,0,10.0,40.5
00-0037816,Romeo Doubs,GB,2022,4,47.0,5,8,0.96,NE,10.0,73.0,8.0,8.0,0.0851063829787234,0,0,0,10.0,40.5
00-0031236,Brandin Cooks,HOU,2022,4,57.0,7,7,0.81,LAC,20.0,52.666666666666664,4.333333333333333,9.666666666666666,0.2815533980582524,0,1,0,-5.5,45.0
00-0036554,Nico Collins,HOU,2022,4,82.0,3,5,0.77,LAC,20.0,41.666666666666664,2.6666666666666665,5.333333333333333,0.1553398058252427,0,1,0,-5.5,45.0
00-0035639,Parris Campbell,IND,2022,4,43.0,4,4,0.67,TEN,23.0,15.666666666666666,1.6666666666666667,2.6666666666666665,0.07017543859649122,0,0,0,4.5,43.0
00-0036252,Michael Pittman,IND,2022,4,31.0,3,6,0.89,TEN,23.0,96.5,8.5,11.0,0.19298245614035087,0,0,0,4.5,43.0
00-0029293,Marvin Jones,JAX,2022,4,0.0,0,1,0.91,PHI,9.0,34.666666666666664,3.6666666666666665,6.0,0.16981132075471697,0,0,0,-6.5,44.0
00-0034775,Christian Kirk,JAX,2022,4,60.0,2,9,0.94,PHI,9.0,89.0,6.0,9.0,0.25471698113207547,0,0,0,-6.5,44.0
00-0033857,JuJu Smith-Schuster,KC,2022,4,46.0,5,8,0.63,TB,13.0,59.333333333333336,4.666666666666667,6.333333333333333,0.18095238095238095,0,0,0,-1.0,46.5
00-0034272,Marquez Valdes-Scantling,KC,2022,4,63.0,3,5,0.69,TB,13.0,35.0,3.3333333333333335,6.0,0.17142857142857143,1,0,0,-1.0,46.5
00-0031428,Allen Robinson,LA,2022,4,7.0,2,6,0.99,SF,1.0,29.333333333333332,2.3333333333333335,4.0,0.1188118811881188,0,0,0,-1.0,42.0
00-0033908,Cooper Kupp,LA,2022,4,122.0,14,19,1.0,SF,1.0,93.33333333333333,9.333333333333334,11.666666666666666,0.3465346534653465,0,0,0,-1.0,42.0
00-0036862,Ben Skowronek,LA,2022,4,33.0,2,3,0.88,SF,1.0,35.666666666666664,3.3333333333333335,4.333333333333333,0.12871287128712872,0,0,0,-1.0,42.0
00-0031763,DeAndre Carter,LAC,2022,4,16.0,2,3,0.7,HOU,12.0,43.0,3.0,3.5,0.05785123966942149,0,1,0,5.5,45.0
00-0033536,Mike Williams,LAC,2022,4,120.0,7,11,0.93,HOU,12.0,46.0,3.6666666666666665,6.666666666666667,0.1652892561983471,0,1,0,5.5,45.0
00-0031381,Davante Adams,LV,2022,4,101.0,9,13,0.95,DEN,4.0,63.0,5.666666666666667,11.333333333333334,0.2982456140350877,0,1,0,2.5,45.5
00-0033555,Mack Hollins,LV,2022,4,33.0,3,5,0.96,DEN,4.0,80.0,4.666666666666667,6.666666666666667,0.17543859649122806,0,1,0,2.5,45.5
00-0033040,Tyreek Hill,MIA,2022,4,160.0,10,14,0.94,CIN,14.0,105.66666666666667,7.0,9.666666666666666,0.3020833333333333,0,0,0,-4.0,48.5
00-0034487,Trent Sherfield,MIA,2022,4,55.0,4,6,0.63,CIN,14.0,5.0,1.0,1.0,0.010416666666666666,0,0,0,-4.0,48.5
00-0036613,Jaylen Waddle,MIA,2022,4,39.0,2,5,0.86,CIN,14.0,114.0,6.333333333333333,10.0,0.3125,1,0,0,-4.0,48.5
00-0030035,Adam Thielen,MIN,2022,4,72.0,8,9,0.97,NO,3.0,49.666666666666664,4.333333333333333,6.333333333333333,0.1743119266055046,0,0,0,4.0,42.0
00-0036322,Justin Jefferson,MIN,2022,4,147.0,10,13,0.94,NO,3.0,82.0,6.0,9.666666666666666,0.26605504587155965,0,0,0,4.0,42.0
00-0036345,K.J. Osborn,MIN,2022,4,6.0,1,2,0.85,NO,3.0,37.333333333333336,3.3333333333333335,4.666666666666667,0.12844036697247707,0,0,0,4.0,42.0
00-0031547,DeVante Parker,NE,2022,4,24.0,2,2,0.97,GB,6.0,55.0,2.0,4.666666666666667,0.14583333333333334,0,0,0,-10.0,40.5
00-0031549,Nelson Agholor,NE,2022,4,46.0,3,4,0.66,GB,6.0,41.0,2.0,3.0,0.03125,0,0,0,-10.0,40.5
00-0031382,Jarvis Landry,NO,2022,4,7.0,2,2,0.63,MIN,29.0,69.5,5.5,7.0,0.12844036697247707,1,0,0,-4.0,42.0
00-0036219,Marquez Callaway,NO,2022,4,53.0,3,6,0.97,MIN,29.0,,,,,0,0,0,-4.0,42.0
00-0037239,Chris Olave,NO,2022,4,67.0,4,7,0.68,MIN,29.0,89.33333333333333,5.666666666666667,9.666666666666666,0.26605504587155965,0,0,0,-4.0,42.0
00-0035359,David Sills,NYG,2022,4,5.0,1,2,0.72,CHI,8.0,28.5,2.5,4.0,0.09411764705882353,0,0,-1,3.0,39.0
00-0035535,Darius Slayton,NYG,2022,4,11.0,1,2,0.6,CHI,8.0,,,,,0,0,-1,3.0,39.0
00-0033871,Corey Davis,NYJ,2022,4,74.0,5,6,0.74,PIT,24.0,62.333333333333336,3.3333333333333335,6.333333333333333,0.12837837837837837,0,0,-3,-3.0,41.0
00-0036980,Elijah Moore,NYJ,2022,4,53.0,3,4,0.9,PIT,24.0,46.333333333333336,4.0,7.0,0.14189189189189189,0,0,-3,-3.0,41.0
00-0037740,Garrett Wilson,NYJ,2022,4,41.0,2,6,0.77,PIT,24.0,81.0,7.0,12.5,0.16891891891891891,0,0,-3,-3.0,41.0
00-0035676,A.J. Brown,PHI,2022,4,95.0,5,7,0.85,JAX,21.0,103.0,6.666666666666667,10.333333333333334,0.32978723404255317,0,0,0,6.5,44.0
00-0036271,Quez Watkins,PHI,2022,4,0.0,0,1,0.6,JAX,21.0,,,,,0,0,0,6.5,44.0
00-0036912,DeVonta Smith,PHI,2022,4,17.0,3,4,0.87,JAX,21.0,83.0,5.0,7.666666666666667,0.24468085106382978,0,0,0,6.5,44.0
00-0035216,Diontae Johnson,PIT,2022,4,11.0,2,4,0.89,NYJ,15.0,65.33333333333333,7.0,11.0,0.32673267326732675,0,0,3,3.0,41.0
00-0036326,Chase Claypool,PIT,2022,4,0.0,0,2,0.73,NYJ,15.0,26.333333333333332,3.6666666666666665,6.0,0.1782178217821782,0,0,3,3.0,41.0
00-0037247,George Pickens,PIT,2022,4,102.0,6,8,0.7,NYJ,15.0,21.666666666666668,1.6666666666666667,4.0,0.1188118811881188,0,0,3,3.0,41.0
00-0032211,Tyler Lockett,SEA,2022,4,91.0,6,8,0.78,DET,26.0,70.33333333333333,7.0,8.666666666666666,0.25742574257425743,0,1,0,-3.0,48.5
00-0035640,DK Metcalf,SEA,2022,4,149.0,7,10,0.76,DET,26.0,45.0,5.333333333333333,8.333333333333334,0.24752475247524752,0,1,0,-3.0,48.5
00-0035719,Deebo Samuel,SF,2022,4,115.0,6,7,0.8,LA,22.0,43.666666666666664,4.0,7.0,0.28,0,0,0,1.0,42.0
00-0036261,Brandon Aiyuk,SF,2022,4,37.0,4,4,0.92,LA,22.0,47.333333333333336,3.3333333333333335,6.333333333333333,0.25333333333333335,0,0,0,1.0,42.0
00-0031408,Mike Evans,TB,2022,4,103.0,8,10,0.91,KC,19.0,66.0,4.0,5.5,0.11,0,0,0,1.0,46.5
00-0033921,Chris Godwin,TB,2022,4,59.0,7,10,0.83,KC,19.0,,,,,1,0,0,1.0,46.5
00-0034411,Russell Gage,TB,2022,4,24.0,2,4,0.64,KC,19.0,57.5,8.5,9.5,0.19,1,0,0,1.0,46.5
00-0030431,Robert Woods,TEN,2022,4,30.0,4,4,0.76,IND,16.0,45.666666666666664,3.0,5.333333333333333,0.2,0,0,0,-4.5,43.0
00-0037742,Treylon Burks,TEN,2022,4,14.0,2,3,0.65,IND,16.0,13.0,1.0,2.0,0.025,0,0,0,-4.5,43.0
00-0033282,Curtis Samuel,WAS,2022,4,38.0,4,7,0.78,DAL,5.0,60.333333333333336,7.333333333333333,10.0,0.23622047244094488,0,1,1,-3.0,40.5
00-0035659,Terry McLaurin,WAS,2022,4,15.0,2,6,0.95,DAL,5.0,78.33333333333333,4.0,7.0,0.16535433070866143,0,1,1,-3.0,40.5
00-0027942,A.J. Green,ARI,2022,5,20.0,3,5,0.72,PHI,8.0,14.5,2.5,5.5,0.0650887573964497,0,1,0,-5.5,48.5
00-0035662,Marquise Brown,ARI,2022,5,78.0,8,10,0.97,PHI,8.0,84.75,7.5,11.25,0.26627218934911245,0,1,0,-5.5,48.5
00-0036936,Rondale Moore,ARI,2022,5,68.0,7,8,0.91,PHI,8.0,11.0,3.0,5.0,0.029585798816568046,1,1,0,-5.5,48.5
00-0035208,Olamide Zaccheaus,ATL,2022,5,39.0,2,4,0.67,TB,15.0,49.0,3.0,3.0,0.06451612903225806,0,0,0,-10.5,46.0
00-0037238,Drake London,ATL,2022,5,35.0,4,7,0.67,TB,15.0,57.75,4.5,8.0,0.34408602150537637,0,0,0,-10.5,46.0
00-0032775,Demarcus Robinson,BAL,2022,5,8.0,1,2,0.75,CIN,17.0,,,,,0,0,-3,3.0,47.5
00-0036331,Devin Duvernay,BAL,2022,5,54.0,5,7,0.72,CIN,17.0,51.0,4.0,5.0,0.046296296296296294,0,0,-3,3.0,47.5
00-0031588,Stefon Diggs,BUF,2022,5,102.0,8,11,0.77,PIT,23.0,101.5,7.75,10.25,0.2645161290322581,0,0,0,14.0,44.0
00-0037261,Khalil Shakir,BUF,2022,5,75.0,3,5,0.7,PIT,23.0,,,,,0,0,0,14.0,44.0
00-0032688,Robbie Chosen,CAR,2022,5,32.0,1,5,0.77,SF,4.0,43.5,3.0,5.5,0.19469026548672566,0,0,1,-6.0,40.0
00-0034827,D.J. Moore,CAR,2022,5,59.0,4,8,0.93,SF,4.0,34.5,3.25,7.25,0.25663716814159293,0,0,1,-6.0,40.0
00-0036572,Shi Smith,CAR,2022,5,69.0,4,5,0.62,SF,4.0,4.666666666666667,0.6666666666666666,3.6666666666666665,0.09734513274336283,0,0,1,-6.0,40.0
00-0034279,Equanimeous St. Brown,CHI,2022,5,24.0,2,2,0.62,MIN,26.0,21.5,1.0,2.75,0.171875,0,1,0,-10.0,44.0
00-0034860,Dante Pettis,CHI,2022,5,0.0,0,2,0.6,MIN,26.0,,,,,0,1,0,-10.0,44.0
00-0036309,Darnell Mooney,CHI,2022,5,52.0,2,5,0.94,MIN,26.0,30.25,2.0,4.0,0.25,0,1,0,-10.0,44.0
00-0033009,Tyler Boyd,CIN,2022,5,32.0,3,4,0.97,BAL,32.0,50.5,3.0,4.75,0.12258064516129032,0,0,3,-3.0,47.5
00-0033114,Mike Thomas,CIN,2022,5,33.0,1,3,0.71,BAL,32.0,5.0,1.0,5.0,0.03225806451612903,0,0,3,-3.0,47.5
00-0036900,Ja'Marr Chase,CIN,2022,5,50.0,7,12,1.0,BAL,32.0,73.25,6.25,10.25,0.2645161290322581,0,0,3,-3.0,47.5
00-0031544,Amari Cooper,CLE,2022,5,76.0,7,12,0.9,LAC,19.0,57.0,5.0,7.75,0.25203252032520324,0,0,0,-1.0,47.0
00-0036233,Donovan Peoples-Jones,CLE,2022,5,50.0,4,7,0.88,LAC,19.0,35.25,3.0,6.0,0.1951219512195122,0,0,0,-1.0,47.0
00-0033591,Noah Brown,DAL,2022,5,5.0,1,2,0.76,LA,20.0,68.5,4.5,6.75,0.2125984251968504,0,1,1,-5.5,42.0
00-0036358,CeeDee Lamb,DAL,2022,5,53.0,5,8,0.93,LA,20.0,72.0,5.75,10.5,0.33070866141732286,1,1,1,-5.5,42.0
00-0034348,Courtland Sutton,DEN,2022,5,74.0,5,11,0.93,IND,10.0,85.75,6.0,8.75,0.28688524590163933,0,0,0,3.5,42.0
00-0036407,Jerry Jeudy,DEN,2022,5,53.0,3,8,0.84,IND,10.0,77.5,4.0,6.0,0.09836065573770492,0,0,0,3.5,42.0
00-0032464,Kalif Raymond,DET,2022,5,45.0,5,7,0.85,NE,13.0,,,,,0,0,0,-3.0,46.5
00-0033943,Josh Reynolds,DET,2022,5,92.0,6,10,0.91,NE,13.0,60.75,4.25,6.0,0.16326530612244897,1,0,0,-3.0,46.5
00-0028002,Randall Cobb,GB,2022,5,99.0,7,13,0.63,NYG,7.0,14.0,2.0,3.0,0.023809523809523808,0,0,0,8.5,42.0
00-0034521,Allen Lazard,GB,2022,5,35.0,4,8,0.94,NYG,7.0,58.0,4.0,5.666666666666667,0.1349206349206349,0,0,0,8.5,42.0
00-0037816,Romeo Doubs,GB,2022,5,29.0,3,5,0.86,NYG,7.0,60.0,6.5,8.0,0.12698412698412698,0,0,0,8.5,42.0
00-0031236,Brandin Cooks,HOU,2022,5,20.0,4,6,0.78,JAX,16.0,53.75,5.0,9.0,0.2608695652173913,0,0,0,-7.0,44.0
00-0036554,Nico Collins,HOU,2022,5,65.0,4,6,0.81,JAX,16.0,51.75,2.75,5.25,0.15217391304347827,0,0,0,-7.0,44.0
00-0035639,Parris Campbell,IND,2022,5,22.0,2,3,0.92,DEN,5.0,22.5,2.25,3.0,0.08,0,0,0,-3.5,42.0
00-0036252,Michael Pittman,IND,2022,5,59.0,5,8,0.99,DEN,5.0,74.66666666666667,6.666666666666667,9.333333333333334,0.18666666666666668,0,0,0,-3.5,42.0
00-0029293,Marvin Jones,JAX,2022,5,104.0,7,11,0.87,HOU,17.0,26.0,2.75,4.75,0.14728682170542637,0,0,0,7.0,44.0
00-0033891,Zay Jones,JAX,2022,5,12.0,3,8,0.8,HOU,17.0,57.666666666666664,6.333333333333333,8.0,0.18604651162790697,1,0,0,7.0,44.0
00-0034775,Christian Kirk,JAX,2022,5,11.0,1,3,0.96,HOU,17.0,81.75,5.0,9.0,0.27906976744186046,0,0,0,7.0,44.0
00-0033857,JuJu Smith-Schuster,KC,2022,5,33.0,3,8,0.86,LV,21.0,56.0,4.75,6.75,0.19424460431654678,1,0,0,7.5,51.5
00-0034272,Marquez Valdes-Scantling,KC,2022,5,90.0,6,8,0.81,LV,21.0,42.0,3.25,5.75,0.16546762589928057,0,0,0,7.5,51.5
00-0031428,Allen Robinson,LA,2022,5,12.0,3,5,0.83,DAL,6.0,23.75,2.25,4.5,0.12080536912751678,0,1,-1,5.5,42.0
00-0033908,Cooper Kupp,LA,2022,5,125.0,7,10,0.98,DAL,6.0,100.5,10.5,13.5,0.3624161073825503,0,1,-1,5.5,42.0
00-0036862,Ben Skowronek,LA,2022,5,41.0,6,8,0.88,DAL,6.0,35.0,3.0,4.0,0.10738255033557047,0,1,-1,5.5,42.0
00-0033536,Mike Williams,LAC,2022,5,134.0,10,13,0.85,CLE,12.0,64.5,4.5,7.75,0.1962025316455696,0,0,0,1.0,47.0
00-0036988,Josh Palmer,LAC,2022,5,24.0,3,6,0.73,CLE,12.0,44.666666666666664,4.333333333333333,7.0,0.13291139240506328,1,0,0,1.0,47.0
00-0031381,Davante Adams,LV,2022,5,124.0,3,7,1.0,KC,28.0,72.5,6.5,11.75,0.3263888888888889,0,0,0,-7.5,51.5
00-0033555,Mack Hollins,LV,2022,5,0.0,0,4,0.95,KC,28.0,68.25,4.25,6.25,0.1736111111111111,0,0,0,-7.5,51.5
00-0033040,Tyreek Hill,MIA,2022,5,47.0,7,7,0.64,NYJ,14.0,119.25,7.75,10.75,0.32575757575757575,1,0,3,3.0,46.0
00-0034487,Trent Sherfield,MIA,2022,5,5.0,1,2,0.66,NYJ,14.0,30.0,2.5,3.5,0.05303030303030303,0,0,3,3.0,46.0
00-0036613,Jaylen Waddle,MIA,2022,5,23.0,3,4,0.76,NYJ,14.0,95.25,5.25,8.75,0.26515151515151514,1,0,3,3.0,46.0
00-0030035,Adam Thielen,MIN,2022,5,27.0,4,7,0.96,CHI,2.0,55.25,5.25,7.0,0.1958041958041958,0,1,0,10.0,44.0
00-0036322,Justin Jefferson,MIN,2022,5,154.0,12,13,1.0,CHI,2.0,98.25,7.0,10.5,0.2937062937062937,0,1,0,10.0,44.0
00-0036345,K.J. Osborn,MIN,2022,5,41.0,5,5,0.82,CHI,2.0,29.5,2.75,4.0,0.11188811188811189,0,1,0,10.0,44.0
00-0034960,Jakobi Meyers,NE,2022,5,111.0,7,8,0.8,DET,29.0,75.0,6.5,9.5,0.16379310344827586,1,0,0,3.0,46.5
00-0034765,Tre'Quan Smith,NO,2022,5,10.0,1,4,0.68,SEA,27.0,105.0,4.0,5.0,0.0364963503649635,0,1,0,5.5,45.5
00-0036219,Marquez Callaway,NO,2022,5,5.0,2,3,0.73,SEA,27.0,53.0,3.0,6.0,0.043795620437956206,0,1,0,5.5,45.5
00-0032980,Marcus Johnson,NYG,2022,5,35.0,3,3,0.77,GB,3.0,,,,,0,0,0,-8.5,42.0
00-0033871,Corey Davis,NYJ,2022,5,38.0,2,4,0.76,MIA,31.0,65.25,3.75,6.25,0.1388888888888889,0,0,-3,-3.0,46.0
00-0036980,Elijah Moore,NYJ,2022,5,11.0,1,4,0.66,MIA,31.0,48.0,3.75,6.25,0.1388888888888889,0,0,-3,-3.0,46.0
00-0035676,A.J. Brown,PHI,2022,5,32.0,3,7,0.74,ARI,22.0,101.0,6.25,9.5,0.3220338983050847,0,1,0,5.5,48.5
00-0036912,DeVonta Smith,PHI,2022,5,87.0,10,11,0.99,ARI,22.0,66.5,4.5,6.75,0.2288135593220339,0,1,0,5.5,48.5
00-0035216,Diontae Johnson,PIT,2022,5,60.0,5,13,0.93,BUF,1.0,51.75,5.75,9.25,0.29365079365079366,0,0,0,-14.0,44.0
00-0036326,Chase Claypool,PIT,2022,5,50.0,5,9,0.91,BUF,1.0,19.75,2.75,5.0,0.15873015873015872,0,0,0,-14.0,44.0
00-0037247,George Pickens,PIT,2022,5,83.0,6,8,0.76,BUF,1.0,41.75,2.75,5.0,0.15873015873015872,0,0,0,-14.0,44.0
00-0032211,Tyler Lockett,SEA,2022,5,104.0,5,6,0.96,NO,9.0,75.5,6.75,8.5,0.26153846153846155,0,1,0,-5.5,45.5
00-0035640,DK Metcalf,SEA,2022,5,88.0,5,8,0.96,NO,9.0,71.0,5.75,8.75,0.2692307692307692,0,1,0,-5.5,45.5
00-0035719,Deebo Samuel,SF,2022,5,20.0,2,9,0.79,CAR,11.0,61.5,4.5,7.0,0.2828282828282828,0,0,-1,6.0,40.0
00-0036261,Brandon Aiyuk,SF,2022,5,58.0,3,4,0.87,CAR,11.0,44.75,3.5,5.75,0.23232323232323232,0,0,-1,6.0,40.0
00-0031408,Mike Evans,TB,2022,5,81.0,4,8,0.85,ATL,25.0,78.33333333333333,5.333333333333333,7.0,0.13815789473684212,0,0,0,10.5,46.0
00-0034411,Russell Gage,TB,2022,5,20.0,2,6,0.73,ATL,25.0,46.333333333333336,6.333333333333333,7.666666666666667,0.1513157894736842,1,0,0,10.5,46.0
00-0030431,Robert Woods,TEN,2022,5,37.0,4,8,0.84,WAS,24.0,41.75,3.25,5.0,0.19801980198019803,0,0,0,1.0,43.0
00-0036182,Nick Westbrook-Ikhine,TEN,2022,5,72.0,2,3,0.92,WAS,24.0,13.0,1.0,3.0,0.0594059405940594,0,0,0,1.0,43.0
00-0033282,Curtis Samuel,WAS,2022,5,62.0,6,8,0.9,TEN,30.0,54.75,6.5,9.25,0.2215568862275449,0,0,0,-1.0,43.0
00-0035659,Terry McLaurin,WAS,2022,5,76.0,5,6,0.98,TEN,30.0,62.5,3.5,6.75,0.16167664670658682,0,0,0,-1.0,43.0
